beername,review
Goose Island Mild Winter,Pours a deep mahogany with lots of toffee and caramel on the nose. Also a bit of roasted delicious malts. The taste is sweet and spicy with notes of rye as well. Finishes a bit bittersweet like fine dark chocolate. A very…
Goose Island Mild Winter,Bottle pour.  Used this beer to go for the Untappd Winter Badge.  Weird aftertastes for me with this one.
Goose Island Mild Winter,"Bottle shared at a tasting at Beer Market Jaffa. Pours clear brown with a nice head, aroma of chocolate, caramel and malt, flavor of chocolate, dark bread and nice bitterness, medium bodied"
Goose Island Mild Winter,"Dark brown, good head, lots of lacing, medium body. First sip is bitter and reminds of toasted dark rye bread. While rye does not last long, bitterness does. Easy and enjoyable to drink in cold weather. Pretty good."
Goose Island Mild Winter,"Bottle.  Clear, light brown pour with a thin tan head.  Caramel, cocoa and nutty aroma.  Nutty flavor with rye to give it some bite.  Tones of roasted malt, coffee and wood are also present.  Dry texture with average…"
Goose Island Mild Winter,355 ml bottle.…
Goose Island Mild Winter,"Sampled from a 12 oz brown bottle this beer poured an orange-brown color with a huge creamy tan head that lingered and left good lacing. The aroma was wood, nut and was fairly dry. The flavor was dry, woody, a bit roasty…"
Goose Island Mild Winter,"Bottle sample at a tasting at Beer Market Jaffa. Thanks zvikar. Pours clear, brown with a creamy head. Sweet, caramel malty aroma and a sweet malty taste to match. Medium body, malty finish."
Goose Island Mild Winter,"Bottle. Toasty nutty malt, light brown sugar, and spice aroma. Clear deep chestnut with a large yellow ivory head. Toasty malt, brown sugar, and light spicy flavor. Medium body and carbonation."
Goose Island Mild Winter,"Clear dark brown. Lacing off-white head. Aroma of rye is pretty mild. Taste is mild rye bread. Medium-light body. Nothing to it, but decent as a session beer."
Goose Island Mild Winter,Not much of a winter guy but this was dark and malty with not too many spices except for a little rye which balanced out the heavyness.
Goose Island Mild Winter,"At a tasting, thanks zvikar, smallish head, crystal clear brown colour, aroma of cola, dark bread and hints of charred wood, flavour of chocolate cake with some woodiness, a touch coarse bitterness and some sourness that…"
Goose Island Mild Winter,"Dark brown, thin high head that dissipates after a few minutes. Thick chocolate like taste but a little bitter"
Goose Island Mild Winter,355 ml brown bottle. Pours a clear mahogany color with a thich tan head. Malty plus aromas. Medium body with creamy mouthfeel. Semi-dry malty flavor. Nice rich blend of dark malt flavors with slightly dry finish. OKAY.
Goose Island Mild Winter,Bottle. Best Goose Island I’ve had. Deep brown color. Some head. Taste is slightly of fruit cake. Aroma is a pleasant malty sweet one. Nice.
Goose Island Mild Winter,"Nothing too fancy here. Solid, very drinkable, and strong enough. The rye adds a nice touch."
Goose Island Mild Winter,Almost is like a porter. Dark full bodied with some notes caramel. Is a good choice. Not able to find this up north…
Goose Island Mild Winter,"Mild malt smell, dark body translucent to the light, lacking something in taste.  Bland smooth flavor but lacking body.  Overall a good winter offering that isn’t too spiced."
Goose Island Mild Winter,"Sampled at the W&C Ballas open house.  It poured a clear copper color with a beige head. The aroma was medium sweet with caramel, raisin and some spiciness. The taste was medium sweet with spiciness, raisin and…"
Goose Island Mild Winter,On tap. Very mild brownish ale. Smooth palate with a subtle brown taste. Not bad…
Goose Island Mild Winter,Pours an off brown color with a nice off white well laced head.  Aroma of a lightly hopped brown ale.  Smooth well coated palate.  Easy to drink sweet sugars with some nice grassy hops and a dry finish.  Enjoyable.
Goose Island Mild Winter,From a 12 oz bottle shared at Iona in Arlington VA.  Pours a clear cola with a thick white head.  Malty aroma with some pie spice notes.  Soft mouthfeel with medium carbonation. Muted spice with caramel notes.
Goose Island Mild Winter,"This one poured a cloudy ruby red color with an off white head.  Aroma was light spice, rye, toasted malt and caramel.  Flavor was nicely balanced, with a bit of sweetness and a nice amount of spiceness too.  Nice for a…"
Goose Island Mild Winter,"Pours a wonderful dark brown, but crystal clear. Tan head dissipates quickly, with much less lacing than I anticipated at the pour. Has a pleasant sweet aroma, but not fruity. Roasted malts dominate the taste, not heavy…"
Goose Island Mild Winter,"Draft at proof. Amber pour with a fluffy tan head that laces all the way down. Aroma of sweet caramel malts, floral hops and light estery spices. Flavors leans a bit more toffee with touches of chocolate, almost mole…"
Goose Island Mild Winter,"On tap at Tyler’s, Apex. Earthy looking copper pour, dusty and flaked with sediment. Nice firm head and moderate carbonation throughout. Fruits and candy malts were nicely understated, and more herbal, bitter flavors took…"
Goose Island Mild Winter,"12 ounce bottle into pint glass, bottled on 10/24/2012.  Pours fairly crystal clear reddish brown color with a nice 2 finger fairly dense light khaki head with fantastic retention, that reduces to a nice cap that lasts.  Nice soapy…"
Goose Island Mild Winter,"Tasted in a snifter, small amount poured.

Smells:…"
Goose Island Mild Winter,Dark tea brown. Nutty and definite rye. Dryer than expected. Moderate clean bitterness in the finish.
Goose Island Mild Winter,Clear brown pour with almost no head. Aroma of roasr malt and some sweet hops. Flavor was similar witb sweet up front and a more bitter finish. Mouthfeel was watery.
Goose Island Mild Winter,The pour is a dark brown with a white head that leaves lacing. The aroma is toffee heavy with some malt note standing out. The taste is light and creamy up front with the rye standing out in somewhat of a bitter ending.…
Goose Island Mild Winter,"Bottle.  Pours clear brown with a medium, frothy light tan head, short retention with light lacing.  Aroma is dark bread, toasted notes, raisins, figs, and spicy rye with spicy and earthy hops.  Flavor is malt dominant with…"
Goose Island Mild Winter,"Bottle. Clears dark brown with thin, creamy white head; decent retention and minimal lacing.  Aroma is mixed grains, biscuit and cereal malts, herbs, figs, light floral hops, and some light vegetable notes.  Flavor is dry,…"
Goose Island Mild Winter,"Looked great! Poured a brilliant, mahogany brown and produced a creamy, 1.5 inch tan head, that slowly subsided. Some decent malt in the nose and suggestions of hops. Faint hints of cocoa and spice? Medium-light body.…"
Goose Island Mild Winter,"Mediocre toffee colored pour. Tastes like it looks, which is simple and forgettable."
Goose Island Mild Winter,Nice deep brown color....spicy molasses aroma...sweet up front with a hearty finish.  Nice.
Goose Island Mild Winter,It pours a dark amber and gives more of a dark black to brown body. An inch of white foamy head appears and dies to a half centimeter while leaving some nice speckled lacing coating the upper part of the pint glass…
Goose Island Mild Winter,"Reddish orange in color with a tan head.  Chocolate, toffee, spicy rye aroma.    Carmel, bready, spicy flavor.  Okay beer."
Goose Island Mild Winter,Bottle. Aromas of bread and malt and hay. Taste is of malt and rye with a bit of a metallic finish.…
Goose Island Mild Winter,"Draft.  Clear amber pour, with an off-white head.  Bready, light rye notes, fruit, and hay.  Fairly light beer, with nothing overly interesting going on. Meh."
Goose Island Mild Winter,"Bottle->SA. Light brown/amber with frothy offwhite head.  Aroma: bread and malt.  Taste: bitter and metallic, some malt and dry rye.  Looks and smells good, taste not so much."
Goose Island Mild Winter,"Bottle at home. Clear deep amber pour. Minimal head. Aroma is toasty malts, rye, herbal hops. Light bodied with high carbo. Simple flavors of roasted malts, spicy rye, red fruits, grassy hops. The finish is bitter, crisp,…"
Goose Island Mild Winter,"Bottle into glass,  super dark red pour,  thin white head..pungent aroma, some prune and chocolate hints,  bitter finish,  pretty decent overall"
Goose Island Mild Winter,"Bottle. Clear reddish brown color with a big beige head. Malty aroma with rye, caramel, biscuits, toasted bread, some graininess and light fruity notes.. Sweet malty flavor, caramelly and toasty, with rye spiciness, a…"
Goose Island Mild Winter,"Bottle to pint.  Looks good; a semi-transparent brown with off-white lacing.  Smells of caramel malt, dark fruit, and dough.  Tastes like it smells with a nice rye tingle.  A decent winter ale."
Goose Island Mild Winter,"12 oz bottle.  Pours brown with medium lasting, off-white head and lively carbonation.  Aroma is of bready, toasted malt and spicy, grassy hops.  Body is medium and tangy.  Taste is toasted malt, spicy rye, herbal,…"
Goose Island Mild Winter,Definite malt forward aroma with rye noticeable. Slight toasty nose with a slight spicy hop aroma. Brilliantly clear dark amber with a quickly dissipating tab head.…
Goose Island Mild Winter,"Clear medium dark brown with a very nice creamy head and outstanding lace. Aromas of toffee, raisin, plum and doughy bread. Caramel malt sweetness up front with highlights of rye, spices, raisin, pumpernickel…"
Goose Island Mild Winter,"Yeasty aroma, and a dark pour with a layer of light suds on top.  The taste is pretty good - amber-like astringency balanced by some sweetness, with a little coffee and molasses.  Surprisingly complex, and a little like a…"
Goose Island Mild Winter,"12oz bottle brown pour, tan head.  Good name (mild winter), as this is a mild tasting beer.  Slight roasty hop taste, lacks bite.  light body, thin feel.  Overall it is a decent brew, not great though."
Goose Island Mild Winter,"Had a glass at Island Girl in Atlantic Beach... Good flavor, light bodied for what it looks like. Mild winter is a great name, not a heavy winter beer but great balance."
Goose Island Mild Winter,"Pour out of 12 oz bottle, dark brownish pour with white head, aroma has notes of caramel, toffee, hints of slight nuts, hints of spice, earth, slight chocolate powder.  Taste is a nice mix of slight cardboard, chocolate,…"
